,0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,750.0
11,750.0
12,0.0
13,0.0
14,0.0
15,750.0
16,750.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,750.0
12,0.0
13,750.0
14,750.0
15,0.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,750.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,750.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,750.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,750.0
13,750.0
14,750.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,750.0
12,0.0
13,0.0
14,0.0
15,750.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,750.0
11,750.0
12,0.0
13,0.0
14,0.0
15,750.0
16,750.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,750.0
13,0.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,750.0
13,0.0
14,750.0
15,750.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,750.0
7,750.0
8,0.0
9,750.0
10,0.0
11,0.0
12,750.0
13,0.0
14,0.0
15,750.0
16,750.0
17,750.0
18,0.0
19,0.0
20,750.0
21,750.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,750.0
14,750.0
15,0.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,0.0
11,0.0
12,750.0
13,0.0
14,0.0
15,750.0
16,0.0
17,0.0
18,0.0
19,750.0
20,750.0
21,750.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,750.0
12,750.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,750.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,750.0
11,750.0
12,750.0
13,0.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,750.0
11,750.0
12,0.0
13,0.0
14,750.0
15,750.0
16,0.0
17,750.0
18,750.0
19,0.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,750.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,750.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,0.0
11,0.0
12,750.0
13,0.0
14,750.0
15,750.0
16,0.0
17,750.0
18,750.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,750.0
11,750.0
12,0.0
13,750.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,750.0
6,0.0
7,0.0
8,0.0
9,750.0
10,750.0
11,0.0
12,0.0
13,0.0
14,750.0
15,0.0
16,750.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,750.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,750.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,750.0
10,0.0
11,0.0
12,750.0
13,750.0
14,750.0
15,750.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,750.0
22,0.0
23,0.0
0,0.0
1,750.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,750.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,750.0
15,0.0
16,0.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,750.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,750.0
12,750.0
13,0.0
14,750.0
15,0.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,750.0
11,0.0
12,0.0
13,0.0
14,750.0
15,750.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,0.0
11,750.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,750.0
10,0.0
11,750.0
12,0.0
13,0.0
14,0.0
15,0.0
16,750.0
17,0.0
18,0.0
19,750.0
20,0.0
21,750.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,750.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,750.0
13,750.0
14,0.0
15,0.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,750.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,0.0
11,750.0
12,0.0
13,0.0
14,0.0
15,0.0
16,750.0
17,750.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,750.0
13,750.0
14,0.0
15,0.0
16,750.0
17,0.0
18,750.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,750.0
12,750.0
13,0.0
14,0.0
15,0.0
16,750.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,750.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,750.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,750.0
13,0.0
14,0.0
15,0.0
16,750.0
17,0.0
18,750.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,750.0
12,0.0
13,750.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,750.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,750.0
22,0.0
23,0.0
0,0.0
1,0.0
2,750.0
3,0.0
4,0.0
5,750.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,750.0
12,0.0
13,0.0
14,750.0
15,0.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,750.0
15,750.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,750.0
11,750.0
12,0.0
13,0.0
14,750.0
15,0.0
16,750.0
17,750.0
18,0.0
19,0.0
20,0.0
21,750.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,750.0
22,750.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,750.0
10,0.0
11,750.0
12,0.0
13,0.0
14,750.0
15,0.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,750.0
12,0.0
13,0.0
14,0.0
15,750.0
16,750.0
17,0.0
18,0.0
19,750.0
20,750.0
21,0.0
22,750.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,0.0
11,750.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,750.0
12,0.0
13,0.0
14,0.0
15,0.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,750.0
12,750.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,750.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,750.0
7,750.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,750.0
15,0.0
16,0.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,750.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,0.0
12,0.0
13,0.0
14,750.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,750.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,750.0
5,0.0
6,0.0
7,0.0
8,750.0
9,750.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,0.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,750.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,750.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,750.0
10,0.0
11,750.0
12,750.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,750.0
11,0.0
12,0.0
13,0.0
14,750.0
15,750.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,750.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,750.0
12,0.0
13,0.0
14,750.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,750.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,750.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,750.0
15,750.0
16,0.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,750.0
17,0.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,750.0
3,0.0
4,0.0
5,750.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,750.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,750.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,0.0
17,0.0
18,0.0
19,0.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,750.0
6,0.0
7,0.0
8,750.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,750.0
17,0.0
18,750.0
19,0.0
20,0.0
21,750.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,750.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,750.0
12,750.0
13,0.0
14,750.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,750.0
22,750.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,750.0
14,0.0
15,750.0
16,0.0
17,750.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,750.0
12,0.0
13,0.0
14,0.0
15,0.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,750.0
13,0.0
14,750.0
15,750.0
16,750.0
17,750.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,750.0
15,750.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,750.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,0.0
17,750.0
18,750.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,750.0
9,0.0
10,0.0
11,750.0
12,0.0
13,750.0
14,0.0
15,0.0
16,750.0
17,0.0
18,750.0
19,0.0
20,750.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,750.0
15,750.0
16,0.0
17,0.0
18,0.0
19,0.0
20,750.0
21,750.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,0.0
9,750.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,750.0
16,0.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,750.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,750.0
10,0.0
11,0.0
12,0.0
13,750.0
14,0.0
15,0.0
16,750.0
17,0.0
18,0.0
19,750.0
20,0.0
21,0.0
22,0.0
23,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,750.0
8,750.0
9,750.0
10,750.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,750.0
18,0.0
19,0.0
20,0.0
21,0.0
22,750.0
23,0.0
0,0.0
1,0.0
2,0.0
